CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
03-08-0060-46,03-005,SACATEPEQUEZ,SAN LUCAS SACATEPEQUEZ,INSTITUTO SANTA MARIA DEL NUEVO EXODO,"CALLEJON LA TORRE ZONA 2, KM.2 7.5 CARRETERA INTERAMERICANA",['47068818'],ROSALBINA SISIMIT PEREN DE SOCOP,EDUARDO CRISTIAN AGUIRRE OESTMANN,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SINJORNADA,SEMIPRESENCIAL,
03-08-0064-46,03-005,SACATEPEQUEZ,SAN LUCAS SACATEPEQUEZ,CENTRO EDUCATIVO TECNOLOGICO BLESSING,1A. AVE. 4-00 Y 4-00 A CASCO URBANO ZONA 1,['59878781'],ROSALBINA SISIMIT PEREN DE SOCOP,JESSICA LIZETH ALVAREZ AVILA DE MORALES,PRIVADO,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO,
03-08-0066-46,03-005,SACATEPEQUEZ,SAN LUCAS SACATEPEQUEZ,CENTRO EDUCATIVO TECNOLOGICO BLESSING,1A. AVE. 4-00 Y 4-00 A CASCO URBANO ZONA 1,['59878781'],ROSALBINA SISIMIT PEREN DE SOCOP,JESSICA LIZETH ALVAREZ AVILA DE MORALES,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,
03-08-0067-46,03-005,SACATEPEQUEZ,SAN LUCAS SACATEPEQUEZ,CENTRO EDUCATIVO TECNOLOGICO BLESSING,1A. AVE. 4-00 Y 4-00 A CASCO URBANO ZONA 1,['59878781'],ROSALBINA SISIMIT PEREN DE SOCOP,JESSICA LIZETH ALVAREZ AVILA DE MORALES,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO,
03-08-0878-46,03-005,SACATEPEQUEZ,SAN LUCAS SACATEPEQUEZ,CENTRO EDUCATIVO GETSEMANI,2A. AVENIDA 3-00 ZONA 1,['78308921'],ROSALBINA SISIMIT PEREN DE SOCOP,WILSON ARNOLDO HERNANDEZ CASTANEDA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO,
03-08-0923-46,03-005,SACATEPEQUEZ,SAN LUCAS SACATEPEQUEZ,INSTITUTO MIXTO POR COOPERATIVA DE ENSEANZA,KM.28.5 CARRETERA INTERAMERICANA SAN LUCAS,['48263108'],ROSALBINA SISIMIT PEREN DE SOCOP,WALTER OTTO RENE BARRERA BORRAYO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO,
03-08-1138-46,03-005,SACATEPEQUEZ,SAN LUCAS SACATEPEQUEZ,LICEO CRISTIANO DE ESTUDIOS AVANZADOS ELIM,4TA. CALLE Y 1A. AV. A,['78301212'],ROSALBINA SISIMIT PEREN DE SOCOP,PABLO DAVID LICARDIE ARMAS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO,
03-08-1411-46,03-005,SACATEPEQUEZ,SAN LUCAS SACATEPEQUEZ,TECNOLOGICO INDUSTRIAL MIXTO ANDRE AMPERE,"7A. AVENIDA 3-21, CASCO URBANO ZONA 1",['51389983'],ROSALBINA SISIMIT PEREN DE SOCOP,CINDY FERNANDA FLORES GARRIDO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO,
03-08-1413-46,03-005,SACATEPEQUEZ,SAN LUCAS SACATEPEQUEZ,TECNOLOGICO INDUSTRIAL MIXTO ANDRE AMPERE,"7A. AVENIDA 3-21, CASCO URBANO ZONA 1",['78301646'],ROSALBINA SISIMIT PEREN DE SOCOP,CINDY FERNANDA FLORES GARRIDO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,
03-09-0003-46,03-006,SACATEPEQUEZ,SANTA LUCIA MILPAS ALTAS,INSTITUTO MIXTO MUNICIPAL DE EDUCACION DIVERSIFICADO,SEGUNDA AVENIDA Y TERCERA CALLE ZONA 1,['54044951'],JOEL CHANCHO SIRIN,YODI ESCARLEN LOPEZ CASTELLANOS,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO,
03-09-0009-46,03-006,SACATEPEQUEZ,SANTA LUCIA MILPAS ALTAS,INSTITUTO MIXTO MUNICIPAL DE EDUCACION DIVERSIFICADO,SEGUNDA AVENIDA Y TERCERA CALLE ZONA 1,['54044951'],JOEL CHANCHO SIRIN,YODI ESCARLEN LOPEZ CASTELLANOS,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,
03-09-0022-46,03-006,SACATEPEQUEZ,SANTA LUCIA MILPAS ALTAS,LICEO SANTA LUCIA,6A. AVENIDA 1-15 ZONA 1,['59679411'],JOEL CHANCHO SIRIN,JOEL ARMANDO SALAZAR GIRON,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,
03-09-0029-46,03-006,SACATEPEQUEZ,SANTA LUCIA MILPAS ALTAS,CENTRO EDUCATIVO CRISTIANO VIDA Y ESPERANZA,4A. CALLE 4-44 ZONA 1,['77560427'],JOEL CHANCHO SIRIN,OLGA CAROLINA ESTRADA REYES,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,
03-09-0033-46,03-006,SACATEPEQUEZ,SANTA LUCIA MILPAS ALTAS,COLEGIO MIXTO HERMANO PEDRO,"3RA. CALLE, CALLEJON M 3-28, ALDEA SANTO TOMAS MILPAS ALTAS",['51043556'],JOEL CHANCHO SIRIN,JOSE ARGELIO HERNANDEZ CHANTA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,
03-09-0036-46,03-006,SACATEPEQUEZ,SANTA LUCIA MILPAS ALTAS,COLEGIO MIXTO HERMANO PEDRO,"3RA. CALLE CALLEJON M 3-28, ALDEA SANTO TOMAS MILPAS ALTAS",['51043556'],JOEL CHANCHO SIRIN,JOSE ARGELIO HERNANDEZ CHANTA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,
03-09-0042-46,03-006,SACATEPEQUEZ,SANTA LUCIA MILPAS ALTAS,COLEGIO CRISTIANO SABER Y GRACIA,"3RA. CALLE, CALLEJON I 3-09 ZONA 2 ALDEA SANTO TOMAS MILPAS ALTAS",['77272423'],JOEL CHANCHO SIRIN,RUDI ARNOLDO PINEDA LOPEZ,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO,
03-09-0048-46,03-006,SACATEPEQUEZ,SANTA LUCIA MILPAS ALTAS,IDEAS INSTITUTO,"4A. AVENIDA 1-14 ZONA 2, ALDEA LA LIBERTAD",['77253265'],JOEL CHANCHO SIRIN,OSCAR ESTUARDO BAUTISTA SOTO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,
03-09-0052-46,03-006,SACATEPEQUEZ,SANTA LUCIA MILPAS ALTAS,COLEGIO MIXTO SANTO TOMAS APOSTOL,"2A. CALLE 0-26-B, ALDEA SANTO TOMAS MILPAS ALTAS",['41830674'],JOEL CHANCHO SIRIN,ENY AMARILIS HERNANDEZ LOPEZ,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,
03-09-0056-46,03-006,SACATEPEQUEZ,SANTA LUCIA MILPAS ALTAS,CENTRO EDUCATIVO BILINGUE FASE,"KILOMETRO 31.5 LOTE 23 ZONA 0, ALDEA LA LIBERTAD",['77560966'],JOEL CHANCHO SIRIN,STEPHANIE LUCY VALDEZ GONZALEZ,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,VIRTUAL A DISTANCIA,
03-09-0057-46,03-006,SACATEPEQUEZ,SANTA LUCIA MILPAS ALTAS,CENTRO EDUCATIVO BILINGUE FASE,"KILOMETRO 31.5 LOTE 23 ZONA 0, ALDEA LA LIBERTAD",['77560966'],JOEL CHANCHO SIRIN,STEPHANIE LUCY VALDEZ GONZALEZ,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,VIRTUAL A DISTANCIA,
03-09-0059-46,03-006,SACATEPEQUEZ,SANTA LUCIA MILPAS ALTAS,INSTITUTO MIXTO MUNICIPAL DE EDUCACION DIVERSIFICADO,2A. AVENIDA Y TERCERA CALLE ZONA 1,['54044951'],JOEL CHANCHO SIRIN,YODI ESCARLEN LOPEZ CASTELLANOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SINJORNADA,SEMIPRESENCIAL,
03-09-0061-46,03-006,SACATEPEQUEZ,SANTA LUCIA MILPAS ALTAS,LICEO SANTA LUCIA,6A. AVENIDA 1-15 ZONA 1,['59679411'],JOEL CHANCHO SIRIN,JOEL ARMANDO SALAZAR GIRON,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SINJORNADA,SEMIPRESENCIAL,
03-09-1224-46,03-006,SACATEPEQUEZ,SANTA LUCIA MILPAS ALTAS,LICEO SANTA LUCIA,6A. AVENIDA 1-15 ZONA 1,['59679411'],JOEL CHANCHO SIRIN,JOEL ARMANDO SALAZAR GIRON,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,
03-09-1329-46,03-006,SACATEPEQUEZ,SANTA LUCIA MILPAS ALTAS,COLEGIO CRISTIANO SABER Y GRACIA,3A. CALLE CALLEJON I 3-09 ZONA 2 ALDEA SANTO TOMAS MILPAS ALTAS,['77272423'],JOEL CHANCHO SIRIN,RUDI ARNOLDO PINEDA LOPEZ,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO,
03-10-0014-46,03-006,SACATEPEQUEZ,MAGDALENA MILPAS ALTAS,CENTRO EDUCATIVO DEEPSTREAM,"MANZANA 10 LOTE #9.1, ALDEA BUENA VISTA",['53296012'],JOEL CHANCHO SIRIN,DENIA CANDELARIA SANCHEZ GARCIA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO,
03-10-0015-46,03-016,SACATEPEQUEZ,MAGDALENA MILPAS ALTAS,LOVE GUATEMALA,1A CALLE F-25 COLONIA VISTA HERMOSA ZONA 5,['59155882'],OSCAR OSWALDO SON CAMEZ,SERGIO NICOLAS LOPEZ GARCIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,SINJORNADA,SEMIPRESENCIAL,
03-10-0017-46,03-006,SACATEPEQUEZ,MAGDALENA MILPAS ALTAS,INSTITUTO MUNICIPAL MIXTO DE EDUCACIN,"4A.CALLE A, B-06 ZONA 1",['43665867'],JOEL CHANCHO SIRIN,ANGEL FRANCISCO RAMOS Y RAMOS,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,SINJORNADA,SEMIPRESENCIAL,
03-11-0007-46,03-009,SACATEPEQUEZ,SANTA MARIA DE JESUS,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,PRIMER CANTON PLAZUELA,['59308220'],AURA MARINA LORENZO SAGCHE,LIGIA PATRICIA FLORES JUAREZ,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO,
03-11-0029-46,03-009,SACATEPEQUEZ,SANTA MARIA DE JESUS,CENTRO EDUCATIVO DE NIAS PROXIMOS PASOS,TERCER CANTON 3-822,['59910987'],AURA MARINA LORENZO SAGCHE,MARIO RODOLFO MENDEZ VICENTE,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,
03-11-0030-46,03-009,SACATEPEQUEZ,SANTA MARIA DE JESUS,COLEGIO TRAVESIA DE CONOCIMIENTOS,PRIMER CANTON 1-232,['50690877'],AURA MARINA LORENZO SAGCHE,LUIS MIGUEL SIMON MARROQUIN,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO,
03-11-0031-46,03-009,SACATEPEQUEZ,SANTA MARIA DE JESUS,COLEGIO TRAVESIA DE CONOCIMIENTOS,PRIMER CANTON 1-232,['50690877'],AURA MARINA LORENZO SAGCHE,LUIS MIGUEL SIMON MARROQUIN,PRIVADO,URBANA,ABIERTA,BILINGUE,DOBLE,FIN DE SEMANA,
03-12-0022-46,03-007,SACATEPEQUEZ,CIUDAD VIEJA,LICEO DE COMPUTACION CIENCIA Y TECNOLOGIA,2A. CALLE 1-27 ZONA 2,['57778349'],MARLIS BERZABE REYES REYES,MIGUEL ALVARO RODRIGUEZ PORTILLO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,
03-12-0037-46,03-007,SACATEPEQUEZ,CIUDAD VIEJA,LICEO TERESA DE AVILA,2A. AVENIDA 2-55 ZONA 3,['50715990'],MARLIS BERZABE REYES REYES,EDGAR RODERICO VASQUEZ BATRES,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,
03-12-0041-46,03-007,SACATEPEQUEZ,CIUDAD VIEJA,COLEGIO VALLE DE ALMOLONGA,3ERA. AVENIDA 1-74 ZONA 4,['78340436'],MARLIS BERZABE REYES REYES,JUANA CONSUELO SANCHEZ QUINONEZ,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO,
03-12-0043-46,03-007,SACATEPEQUEZ,CIUDAD VIEJA,LICEO DE COMPUTACION CIENCIA Y TECNOLOGIA,2A. CALLE 1-27 ZONA 2,['57778349'],MARLIS BERZABE REYES REYES,MIGUEL ALVARO RODRIGUEZ PORTILLO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO,
03-12-0044-46,03-007,SACATEPEQUEZ,CIUDAD VIEJA,LICEO MIXTO INTEGRAL,3A. CALLE 1-22 ZONA 3,['78340664'],MARLIS BERZABE REYES REYES,NILDA MARIANA GONZALEZ PEREZ,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,
03-12-0051-46,03-007,SACATEPEQUEZ,CIUDAD VIEJA,CENTRO EDUCATIVO MIXTO LICEO DEL VALLE,6TA. CALLE 4-90 ZONA 1,['53940871'],MARLIS BERZABE REYES REYES,MAYRA VERONICA SANTIZO MENDEZ,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,
03-12-0054-46,03-007,SACATEPEQUEZ,CIUDAD VIEJA,COLEGIO ANTIGUA INTERNATIONAL SCHOOL,KILOMETRO 74.8 RUTA NACIONAL 14,['77409403'],MARLIS BERZABE REYES REYES,ORLANDO RUBEN SICAJOL TOLEDO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO,
03-12-0058-46,03-007,SACATEPEQUEZ,CIUDAD VIEJA,CENTRO EDUCATIVO MIXTO LICEO DEL VALLE,6TA. CALLE 4-90 ZONA 1,['52650238'],MARLIS BERZABE REYES REYES,MAYRA VERONICA SANTIZO MENDEZ,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,
03-12-0061-46,03-007,SACATEPEQUEZ,CIUDAD VIEJA,LICEO MIXTO INTEGRAL,3A. CALLE 1-22 ZONA 3,['78315283'],MARLIS BERZABE REYES REYES,NILDA MARIANA GONZALEZ PEREZ,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,
03-12-0073-46,03-007,SACATEPEQUEZ,CIUDAD VIEJA,INSTITUTO TECNICO EMPRESARIAL,KILOMETRO 81 RN-14,['45477495'],MARLIS BERZABE REYES REYES,BRENDA NOEMI LARIOS GARCIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO,
03-12-0074-46,03-007,SACATEPEQUEZ,CIUDAD VIEJA,INSTITUTO TECNICO EMPRESARIAL,KILOMETRO 81 RN-14,['45477495'],MARLIS BERZABE REYES REYES,BRENDA NOEMI LARIOS GARCIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO,
03-12-0078-46,03-007,SACATEPEQUEZ,CIUDAD VIEJA,COLEGIO CRISTIANO KAIROS,3RA. CALLE 1-31 ZONA 1,['78887757'],MARLIS BERZABE REYES REYES,DANILO RENE GARCIA BARRUTIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,
03-12-0081-46,03-007,SACATEPEQUEZ,CIUDAD VIEJA,COLEGIO PRIVADO MIXTO NUESTRA SEORA DE LOURDES,5TA. AVENIDA 1-95 ZONA 1,['57473345'],MARLIS BERZABE REYES REYES,MARIA SARVELIA ROSAS ZELADA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,
03-12-0092-46,03-007,SACATEPEQUEZ,CIUDAD VIEJA,LICEO MIXTO INTEGRAL,3A. CALLE1-22 ZONA 3,['52905166'],MARLIS BERZABE REYES REYES,NILDA MARIANA GONZALEZ PEREZ,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SINJORNADA,SEMIPRESENCIAL,
03-12-0094-46,03-007,SACATEPEQUEZ,CIUDAD VIEJA,COLEGIO NUESTRA SEORA DE LOURDES,5A. AVENIDA 1-95 ZONA 1,['30368577'],MARLIS BERZABE REYES REYES,MARIA SARVELIA ROSAS ZELADA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SINJORNADA,SEMIPRESENCIAL,
03-12-0098-46,03-007,SACATEPEQUEZ,CIUDAD VIEJA,LICEO TERESA DE AVILA,2A. AVENIDA 2-55 ZONA 3,['55154546'],MARLIS BERZABE REYES REYES,EDGAR RODERICO VASQUEZ BATRES,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SINJORNADA,SEMIPRESENCIAL,
03-12-0100-46,03-007,SACATEPEQUEZ,CIUDAD VIEJA,LICEO DE COMPUTACION CIENCIA Y TECNOLOGIA,2A. CALLE 1-27 ZONA 2,['33463816'],MARLIS BERZABE REYES REYES,MIGUEL ALVARO RODRIGUEZ PORTILLO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SINJORNADA,SEMIPRESENCIAL,
03-12-0101-46,03-007,SACATEPEQUEZ,CIUDAD VIEJA,CENTRO EDUCATIVO MIXTO LICEO DEL VALLE,6A. CALLE 4-90 ZONA 1,['43521190'],MARLIS BERZABE REYES REYES,MAYRA VERONICA SANTIZO MENDEZ,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SINJORNADA,SEMIPRESENCIAL,
03-12-0106-46,03-007,SACATEPEQUEZ,CIUDAD VIEJA,CENTRO DE EDUCACION DE NIVEL MEDIO NUESTRO FUTURO,4A. AVENIDA 8-11 ZONA 3,['78315257'],MARLIS BERZABE REYES REYES,DELIA ALEJANDRA GAMEZ MENCOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO,
03-12-0108-46,03-007,SACATEPEQUEZ,CIUDAD VIEJA,INSTITUTO TECNICO EMPRESARIAL,RUTA NACIONAL 14 KM 81,['45477495'],MARLIS BERZABE REYES REYES,MIRLA EUNICE BARRIOS BARRIOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SINJORNADA,SEMIPRESENCIAL,
03-12-0109-46,03-007,SACATEPEQUEZ,CIUDAD VIEJA,INSTITUTO TECNICO EMPRESARIAL,KILOMETRO 81 RN-14,['45477495'],MARLIS BERZABE REYES REYES,MIRLA EUNICE BARRIOS BARRIOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,
03-12-0110-46,03-007,SACATEPEQUEZ,CIUDAD VIEJA,INSTITUTO TECNICO EMPRESARIAL,KILOMETRO 81 RN-14,['45477495'],MARLIS BERZABE REYES REYES,BRENDA NOEMI LARIOS GARCIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,
03-12-0113-46,03-007,SACATEPEQUEZ,CIUDAD VIEJA,COLEGIO VALLE ALEGRE,4A. CALLE 3-61 ZONA 1,['52051608'],MARLIS BERZABE REYES REYES,GLADYS NOHEMI GUIGUI MORALES,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,
03-12-0117-46,03-007,SACATEPEQUEZ,CIUDAD VIEJA,COLEGIO MIXTO SANTO TOMAS,4A. CALLE 2-55 ZONA 2,['55445555'],MARLIS BERZABE REYES REYES,CLAUDIA YESENIA FLORES GONZALEZ,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,
03-12-0237-46,03-007,SACATEPEQUEZ,CIUDAD VIEJA,INSTITUTO DIVERSIFICADO POR COOPERATIVA ALMOLONGA IDCA,4TA. CALLE 4-30 ZONA 5,['78315662'],MARLIS BERZABE REYES REYES,MIGUEL FRANCISCO SANCHEZ,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,
03-12-0998-46,03-007,SACATEPEQUEZ,CIUDAD VIEJA,COLEGIO PRIVADO MIXTO NUESTRA SEORA DE LOURDES,5A. AVENIDA 1-95 ZONA 1,['57473345'],MARLIS BERZABE REYES REYES,MARIA SARVELIA ROSAS ZELADA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,
03-12-1112-46,03-007,SACATEPEQUEZ,CIUDAD VIEJA,INSTITUTO TECNICO INDUSTRIAL,2A. CALLE 2-09 ZONA 3,['78315009'],MARLIS BERZABE REYES REYES,SAUL TREJO DUQUE,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO,
03-12-1188-46,03-007,SACATEPEQUEZ,CIUDAD VIEJA,COLEGIO BOSTON,CARRETERA PRINCIPAL A SAN LORENZO,['38097274'],MARLIS BERZABE REYES REYES,LAURA JOSEFINA PALOMO MORALES,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO,
03-13-0013-46,03-008,SACATEPEQUEZ,SAN MIGUEL DUENAS,INSTITUTO MIXTO NOCTURNO MUNICIPAL,5A. AVENIDA 1-01 ZONA 2 VILLAS DE DUEÑAS,['55841838'],OSCAR YOVANY ZELADA CASTILLO,NANCY SULAY MOYA DEL CID,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO,
03-13-0022-46,03-008,SACATEPEQUEZ,SAN MIGUEL DUENAS,INSTITUTO MIXTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA,1RA. CALLE 1-01 ZONA 03,['78315166'],OSCAR YOVANY ZELADA CASTILLO,JOSE FIDEL MORALES ESPANA,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,
03-14-0006-46,03-008,SACATEPEQUEZ,ALOTENANGO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CUARTO CANTON,['78306274'],OSCAR YOVANY ZELADA CASTILLO,MARIA ELIZABETH PAMAL VASQUEZ,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,
03-14-0029-46,03-016,SACATEPEQUEZ,ALOTENANGO,CENTRO DE EDUCACION EXTRAESCOLAR MUNICIPAL SAN JUAN ALOTENANGO,0 CALLE C 0-74 ZONA 1. EDIFICIO EL CALVARIO,['58660376'],OSCAR OSWALDO SON CAMEZ,JOSE DAMIAN MELGAR PERENCEN,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,
03-14-0033-46,03-008,SACATEPEQUEZ,ALOTENANGO,LICEO EVANGELICO INDISPENSABLE,PRIMER CANTON,['51568121'],OSCAR YOVANY ZELADA CASTILLO,SARA NOEMI SIQUINAJAY OJOT,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,
03-15-0019-46,03-008,SACATEPEQUEZ,SAN ANTONIO AGUAS CALIENTES,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,6TA. CALLE FINAL 4-81 ZONA 2,['48405896'],OSCAR YOVANY ZELADA CASTILLO,HILDA ARACELY PEREZ GARCIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,
03-15-0022-46,03-008,SACATEPEQUEZ,SAN ANTONIO AGUAS CALIENTES,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,"6TA. CALLE FINAL 4-81, ZONA 2",['48405896'],OSCAR YOVANY ZELADA CASTILLO,HILDA ARACELY PEREZ GARCIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO,
03-16-0006-46,03-007,SACATEPEQUEZ,SANTA CATARINA BARAHONA,INSTITUTO MUNICIPAL DE EDUCACIN BSICA Y BACHILLERATO EN CIENCIAS Y LETRAS POR MADUREZ,CALLE PRINCIPAL,['45707357'],MARLIS BERZABE REYES REYES,CATALINA LOPEZ GOMEZ,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,
03-16-0010-46,03-007,SACATEPEQUEZ,SANTA CATARINA BARAHONA,INSTITUTO MUNICIPAL DE EDUCACION BASICA Y BACHILLERATO POR MADUREZ,CALLE PRINCIPAL,['41575081'],MARLIS BERZABE REYES REYES,CATALINA LOPEZ GOMEZ,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,SINJORNADA,SEMIPRESENCIAL,
12-01-0048-46,12-001,SAN MARCOS,SAN MARCOS,INSTITUTO NORMAL MIXTO DE OCCIDENTE JUSTO RUFINO BARRIOS,10A. AVENIDA 8-27 ZONA 3,['776013850'],ENIO RELMAN MALDONADO SOLIS,NELSON DE JESUS BAUTISTA LOPEZ,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,SAN MARCOS
12-01-0049-46,12-001,SAN MARCOS,SAN MARCOS,INSTITUTO ADOLFO V HALL DE OCCIDENTE,3A. AVENIDA 11-154 ZONA 1,['449742850'],ENIO RELMAN MALDONADO SOLIS,JOSE JONATAN MENDEZ ACEVEDO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO,SAN MARCOS
12-01-0050-46,12-063,SAN MARCOS,SAN MARCOS,COLEGIO SAN MARCOS,6A. AVENIDA 4-92 ZONA 2,['776041470'],HELIUV EDILZAR VASQUEZ NAVARRO,SOR CAROLINA PATRICIA MARTINEZ TRUJILLO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO,SAN MARCOS
12-01-0053-46,12-100,SAN MARCOS,SAN MARCOS,COLEGIO PARTICULAR MIXTO SAGRADO CORAZON,10A. AVENIDA 9-71 ZONA 3,['776011640'],JORGE EBERTO SOLORZANO SANCHEZ,MAGNOLIA ROSALETT CIFUENTES BARRIOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO,SAN MARCOS
12-01-0078-46,12-063,SAN MARCOS,SAN MARCOS,COLEGIO PREUNIVERSITARIO GALILEO,"12 AVENIDA 3-33 ZONA 4, CANTON SANTO DOMINGO",['776797430'],HELIUV EDILZAR VASQUEZ NAVARRO,BRENDY LUCRECIA VASQUEZ VELASQUEZ,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO,SAN MARCOS
12-01-0085-46,12-063,SAN MARCOS,SAN MARCOS,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA LAS LAGUNAS,['311102260'],HELIUV EDILZAR VASQUEZ NAVARRO,ACSA ABIGAIL ARGUETA VICENTE,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,SAN MARCOS
